Name,Movies,Number of Movies,Url
Dawn Addams,['Chantons sous la pluie'],1,https://imdb.com/name/nm0011625?ref_=tt_cl_t_9
John Albright,['Chantons sous la pluie'],1,https://imdb.com/name/nm0017021?ref_=tt_cl_t_10
Aamir Khan,"['3 Idiots', 'Taare Zameen Par', 'Dangal']",3,https://imdb.com/name/nm0451148?ref_=tt_cl_t_1
Madhavan,['3 Idiots'],1,https://imdb.com/name/nm0534856?ref_=tt_cl_t_2
Mona Singh,['3 Idiots'],1,https://imdb.com/name/nm1587175?ref_=tt_cl_t_3
Sharman Joshi,['3 Idiots'],1,https://imdb.com/name/nm0430817?ref_=tt_cl_t_4
Kareena Kapoor,['3 Idiots'],1,https://imdb.com/name/nm0004626?ref_=tt_cl_t_5
Boman Irani,['3 Idiots'],1,https://imdb.com/name/nm1224082?ref_=tt_cl_t_6
Omi Vaidya,['3 Idiots'],1,https://imdb.com/name/nm1437925?ref_=tt_cl_t_7
Olivier Lafont,['3 Idiots'],1,https://imdb.com/name/nm1717985?ref_=tt_cl_t_8
Rahul Kumar,['3 Idiots'],1,https://imdb.com/name/nm2874992?ref_=tt_cl_t_9
Parikshit Sahni,['3 Idiots'],1,https://imdb.com/name/nm0756378?ref_=tt_cl_t_10
Sebastian Shaw,['Le Retour du Jedi'],1,https://imdb.com/name/nm0789970?ref_=tt_cl_t_7
Ian McDiarmid,['Le Retour du Jedi'],1,https://imdb.com/name/nm0001519?ref_=tt_cl_t_8
Keir Dullea,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0001158?ref_=tt_cl_t_1
Gary Lockwood,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0516972?ref_=tt_cl_t_2
William Sylvester,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0843213?ref_=tt_cl_t_3
Daniel Richter,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0725220?ref_=tt_cl_t_4
Leonard Rossiter,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0744436?ref_=tt_cl_t_5
Margaret Tyzack,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0879239?ref_=tt_cl_t_6
Robert Beatty,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0064235?ref_=tt_cl_t_7
Sean Sullivan,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0838330?ref_=tt_cl_t_8
Douglas Rain,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0706937?ref_=tt_cl_t_9
Frank Miller,"[""2001 : L'Odyssée de l'espace""]",1,https://imdb.com/name/nm0588339?ref_=tt_cl_t_10
Jim Carrey,"['Eternal Sunshine of the Spotless Mind', 'The Truman Show']",2,https://imdb.com/name/nm0000120?ref_=tt_cl_t_1
Kate Winslet,['Eternal Sunshine of the Spotless Mind'],1,https://imdb.com/name/nm0000701?ref_=tt_cl_t_2
Tom Wilkinson,"['Eternal Sunshine of the Spotless Mind', 'Batman Begins']",2,https://imdb.com/name/nm0929489?ref_=tt_cl_t_3
Gerry Robert Byrne,['Eternal Sunshine of the Spotless Mind'],1,https://imdb.com/name/nm0004423?ref_=tt_cl_t_4
Thomas Jay Ryan,['Eternal Sunshine of the Spotless Mind'],1,https://imdb.com/name/nm0752876?ref_=tt_cl_t_6
Jane Adams,['Eternal Sunshine of the Spotless Mind'],1,https://imdb.com/name/nm0011038?ref_=tt_cl_t_8
David Cross,['Eternal Sunshine of the Spotless Mind'],1,https://imdb.com/name/nm0189144?ref_=tt_cl_t_9
Kirsten Dunst,['Eternal Sunshine of the Spotless Mind'],1,https://imdb.com/name/nm0000379?ref_=tt_cl_t_10
Harvey Keitel,"['Reservoir Dogs', 'The Grand Budapest hotel']",2,https://imdb.com/name/nm0000172?ref_=tt_cl_t_1
Michael Madsen,"['Reservoir Dogs', 'Kill Bill: Volume I']",2,https://imdb.com/name/nm0000514?ref_=tt_cl_t_3
Chris Penn,['Reservoir Dogs'],1,https://imdb.com/name/nm0001606?ref_=tt_cl_t_4
Steve Buscemi,"['Reservoir Dogs', 'Fargo', 'The Big Lebowski', 'Monstres & Cie']",4,https://imdb.com/name/nm0000114?ref_=tt_cl_t_5
Lawrence Tierney,['Reservoir Dogs'],1,https://imdb.com/name/nm0862937?ref_=tt_cl_t_6
Randy Brooks,['Reservoir Dogs'],1,https://imdb.com/name/nm0112207?ref_=tt_cl_t_7
Kirk Baltz,['Reservoir Dogs'],1,https://imdb.com/name/nm0051257?ref_=tt_cl_t_8
Edward Bunker,['Reservoir Dogs'],1,https://imdb.com/name/nm0120483?ref_=tt_cl_t_9
Quentin Tarantino,['Reservoir Dogs'],1,https://imdb.com/name/nm0000233?ref_=tt_cl_t_10
Yutaka Sada,"[""Entre le ciel et l'enfer""]",1,https://imdb.com/name/nm0755403?ref_=tt_cl_t_2
Kyôko Kagawa,"[""Entre le ciel et l'enfer"", 'Voyage à Tokyo']",2,https://imdb.com/name/nm0434593?ref_=tt_cl_t_4
Tatsuya Mihashi,"[""Entre le ciel et l'enfer""]",1,https://imdb.com/name/nm0586227?ref_=tt_cl_t_5
Kenjirô Ishiyama,"[""Entre le ciel et l'enfer""]",1,https://imdb.com/name/nm0411146?ref_=tt_cl_t_7
Takeshi Katô,"[""Entre le ciel et l'enfer""]",1,https://imdb.com/name/nm0441399?ref_=tt_cl_t_8
Jun Tazaki,"[""Entre le ciel et l'enfer""]",1,https://imdb.com/name/nm0853392?ref_=tt_cl_t_10
Zain Al Rafeea,['Capharnaüm'],1,https://imdb.com/name/nm9862858?ref_=tt_cl_t_1
Yordanos Shiferaw,['Capharnaüm'],1,https://imdb.com/name/nm9862859?ref_=tt_cl_t_2
Boluwatife Treasure Bankole,['Capharnaüm'],1,https://imdb.com/name/nm9862860?ref_=tt_cl_t_3
Kawsar Al Haddad,['Capharnaüm'],1,https://imdb.com/name/nm10201625?ref_=tt_cl_t_4
Fadi Yousef,['Capharnaüm'],1,https://imdb.com/name/nm5765775?ref_=tt_cl_t_5
Cedra Izzam,['Capharnaüm'],1,https://imdb.com/name/nm10201626?ref_=tt_cl_t_6
Alaa Chouchnieh,['Capharnaüm'],1,https://imdb.com/name/nm10201627?ref_=tt_cl_t_7
Elias Khoury,['Capharnaüm'],1,https://imdb.com/name/nm0451898?ref_=tt_cl_t_8
Mohammad Al Abdallah,['Capharnaüm'],1,https://imdb.com/name/nm11319525?ref_=tt_cl_t_9
Mohamad Abdellatif,['Capharnaüm'],1,https://imdb.com/name/nm11319558?ref_=tt_cl_t_10
Orson Welles,"['Citizen Kane', 'Le troisième homme']",2,https://imdb.com/name/nm0000080?ref_=tt_cl_t_1
Joseph Cotten,"['Citizen Kane', 'Le troisième homme']",2,https://imdb.com/name/nm0001072?ref_=tt_cl_t_2
Dorothy Comingore,['Citizen Kane'],1,https://imdb.com/name/nm0173827?ref_=tt_cl_t_3
Agnes Moorehead,['Citizen Kane'],1,https://imdb.com/name/nm0001547?ref_=tt_cl_t_4
Ruth Warrick,['Citizen Kane'],1,https://imdb.com/name/nm0913095?ref_=tt_cl_t_5
Ray Collins,['Citizen Kane'],1,https://imdb.com/name/nm0172615?ref_=tt_cl_t_6
Erskine Sanford,['Citizen Kane'],1,https://imdb.com/name/nm0762557?ref_=tt_cl_t_7
Everett Sloane,['Citizen Kane'],1,https://imdb.com/name/nm0806041?ref_=tt_cl_t_8
William Alland,['Citizen Kane'],1,https://imdb.com/name/nm0020041?ref_=tt_cl_t_9
Paul Stewart,['Citizen Kane'],1,https://imdb.com/name/nm0829717?ref_=tt_cl_t_10
Peter O'Toole,"[""Lawrence d'Arabie"", 'Ratatouille']",2,https://imdb.com/name/nm0000564?ref_=tt_cl_t_1
Anthony Quinn,"[""Lawrence d'Arabie""]",1,https://imdb.com/name/nm0000063?ref_=tt_cl_t_3
Jack Hawkins,"[""Lawrence d'Arabie"", 'Le pont de la rivière Kwaï', 'Ben-Hur']",3,https://imdb.com/name/nm0370144?ref_=tt_cl_t_4
Omar Sharif,"[""Lawrence d'Arabie""]",1,https://imdb.com/name/nm0001725?ref_=tt_cl_t_5
José Ferrer,"[""Lawrence d'Arabie""]",1,https://imdb.com/name/nm0001207?ref_=tt_cl_t_6
Anthony Quayle,"[""Lawrence d'Arabie""]",1,https://imdb.com/name/nm0703033?ref_=tt_cl_t_7
Arthur Kennedy,"[""Lawrence d'Arabie""]",1,https://imdb.com/name/nm0447913?ref_=tt_cl_t_9
Donald Wolfit,"[""Lawrence d'Arabie""]",1,https://imdb.com/name/nm0938372?ref_=tt_cl_t_10
Mads Mikkelsen,['La chasse'],1,https://imdb.com/name/nm0586568?ref_=tt_cl_t_1
Thomas Bo Larsen,['La chasse'],1,https://imdb.com/name/nm0488917?ref_=tt_cl_t_2
Annika Wedderkopp,['La chasse'],1,https://imdb.com/name/nm5038871?ref_=tt_cl_t_3
Lasse Fogelstrøm,['La chasse'],1,https://imdb.com/name/nm5039026?ref_=tt_cl_t_4
Susse Wold,['La chasse'],1,https://imdb.com/name/nm0937622?ref_=tt_cl_t_5
Anne Louise Hassing,['La chasse'],1,https://imdb.com/name/nm0368482?ref_=tt_cl_t_6
Lars Ranthe,['La chasse'],1,https://imdb.com/name/nm1046521?ref_=tt_cl_t_7
Alexandra Rapaport,['La chasse'],1,https://imdb.com/name/nm0710658?ref_=tt_cl_t_8
Sebastian Bull Sarning,['La chasse'],1,https://imdb.com/name/nm3781410?ref_=tt_cl_t_9
Steen Ordell Guldbrand Jensen,['La chasse'],1,https://imdb.com/name/nm5164600?ref_=tt_cl_t_10
Ellen Widmann,['M le maudit'],1,https://imdb.com/name/nm0927145?ref_=tt_cl_t_2
Inge Landgut,['M le maudit'],1,https://imdb.com/name/nm0484737?ref_=tt_cl_t_3
Otto Wernicke,['M le maudit'],1,https://imdb.com/name/nm0921532?ref_=tt_cl_t_4
Theodor Loos,"['M le maudit', 'Metropolis']",2,https://imdb.com/name/nm0519765?ref_=tt_cl_t_5
Gustaf Gründgens,['M le maudit'],1,https://imdb.com/name/nm0345073?ref_=tt_cl_t_6
Friedrich Gnaß,['M le maudit'],1,https://imdb.com/name/nm0323479?ref_=tt_cl_t_7
Fritz Odemar,['M le maudit'],1,https://imdb.com/name/nm0643997?ref_=tt_cl_t_8
Paul Kemp,['M le maudit'],1,https://imdb.com/name/nm0447349?ref_=tt_cl_t_9
Theo Lingen,['M le maudit'],1,https://imdb.com/name/nm0003586?ref_=tt_cl_t_10
Cary Grant,['La mort aux trousses'],1,https://imdb.com/name/nm0000026?ref_=tt_cl_t_1
Eva Marie Saint,['La mort aux trousses'],1,https://imdb.com/name/nm0001693?ref_=tt_cl_t_2
James Mason,['La mort aux trousses'],1,https://imdb.com/name/nm0000051?ref_=tt_cl_t_3
Jessie Royce Landis,['La mort aux trousses'],1,https://imdb.com/name/nm0484829?ref_=tt_cl_t_4
Leo G. Carroll,['La mort aux trousses'],1,https://imdb.com/name/nm0001991?ref_=tt_cl_t_5
Josephine Hutchinson,['La mort aux trousses'],1,https://imdb.com/name/nm0404360?ref_=tt_cl_t_6
Philip Ober,['La mort aux trousses'],1,https://imdb.com/name/nm0643211?ref_=tt_cl_t_7
Martin Landau,['La mort aux trousses'],1,https://imdb.com/name/nm0001445?ref_=tt_cl_t_8
Adam Williams,['La mort aux trousses'],1,https://imdb.com/name/nm0929965?ref_=tt_cl_t_9
Edward Platt,['La mort aux trousses'],1,https://imdb.com/name/nm0686857?ref_=tt_cl_t_10
Kim Novak,['Sueurs froides'],1,https://imdb.com/name/nm0001571?ref_=tt_cl_t_2
Barbara Bel Geddes,['Sueurs froides'],1,https://imdb.com/name/nm0000895?ref_=tt_cl_t_3
Tom Helmore,['Sueurs froides'],1,https://imdb.com/name/nm0375738?ref_=tt_cl_t_4
Henry Jones,['Sueurs froides'],1,https://imdb.com/name/nm0428216?ref_=tt_cl_t_5
Raymond Bailey,['Sueurs froides'],1,https://imdb.com/name/nm0047450?ref_=tt_cl_t_6
Ellen Corby,['Sueurs froides'],1,https://imdb.com/name/nm0179289?ref_=tt_cl_t_7
Konstantin Shayne,['Sueurs froides'],1,https://imdb.com/name/nm0790164?ref_=tt_cl_t_8
Lee Patrick,['Sueurs froides'],1,https://imdb.com/name/nm0665886?ref_=tt_cl_t_9
David Ahdar,['Sueurs froides'],1,https://imdb.com/name/nm0013866?ref_=tt_cl_t_10
Audrey Tautou,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0851582?ref_=tt_cl_t_1
Mathieu Kassovitz,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0440913?ref_=tt_cl_t_2
Rufus,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0749363?ref_=tt_cl_t_3
Lorella Cravotta,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0186677?ref_=tt_cl_t_4
Serge Merlin,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0581014?ref_=tt_cl_t_5
Jamel Debbouze,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0213354?ref_=tt_cl_t_6
Claire Maurier,"[""Le fabuleux destin d'Amélie Poulain"", 'Les Quatre Cents Coups']",2,https://imdb.com/name/nm0561158?ref_=tt_cl_t_8
Isabelle Nanty,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0620964?ref_=tt_cl_t_9
Dominique Pinon,"[""Le fabuleux destin d'Amélie Poulain""]",1,https://imdb.com/name/nm0684500?ref_=tt_cl_t_10
Malcolm McDowell,['Orange mécanique'],1,https://imdb.com/name/nm0000532?ref_=tt_cl_t_1
Patrick Magee,"['Orange mécanique', 'Barry Lyndon']",2,https://imdb.com/name/nm0535861?ref_=tt_cl_t_2
Michael Bates,['Orange mécanique'],1,https://imdb.com/name/nm0060988?ref_=tt_cl_t_3
Warren Clarke,['Orange mécanique'],1,https://imdb.com/name/nm0165049?ref_=tt_cl_t_4
John Clive,['Orange mécanique'],1,https://imdb.com/name/nm0166979?ref_=tt_cl_t_5
Adrienne Corri,['Orange mécanique'],1,https://imdb.com/name/nm0180920?ref_=tt_cl_t_6
Carl Duering,['Orange mécanique'],1,https://imdb.com/name/nm0240268?ref_=tt_cl_t_7
Paul Farrell,['Orange mécanique'],1,https://imdb.com/name/nm0268306?ref_=tt_cl_t_8
Clive Francis,['Orange mécanique'],1,https://imdb.com/name/nm0290117?ref_=tt_cl_t_9
Michael Gover,['Orange mécanique'],1,https://imdb.com/name/nm0332842?ref_=tt_cl_t_10
Aleksey Kravchenko,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0470385?ref_=tt_cl_t_1
Olga Mironova,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0592500?ref_=tt_cl_t_2
Liubomiras Laucevicius,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0490708?ref_=tt_cl_t_3
Vladas Bagdonas,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0046575?ref_=tt_cl_t_4
Jüri Lumiste,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm2496074?ref_=tt_cl_t_5
Viktors Lorencs,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0520660?ref_=tt_cl_t_6
Kazimir Rabetsky,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0704859?ref_=tt_cl_t_7
Evgeniy Tilicheev,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0854367?ref_=tt_cl_t_8
G. Velts,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0892736?ref_=tt_cl_t_9
V. Vasilyev,['Requiem pour un massacre - Va et regarde'],1,https://imdb.com/name/nm0890575?ref_=tt_cl_t_10
R. Lee Ermey,['Full Metal Jacket'],1,https://imdb.com/name/nm0000388?ref_=tt_cl_t_2
Vincent D'Onofrio,['Full Metal Jacket'],1,https://imdb.com/name/nm0000352?ref_=tt_cl_t_3
Adam Baldwin,['Full Metal Jacket'],1,https://imdb.com/name/nm0000284?ref_=tt_cl_t_4
Dorian Harewood,['Full Metal Jacket'],1,https://imdb.com/name/nm0002126?ref_=tt_cl_t_5
Kevyn Major Howard,['Full Metal Jacket'],1,https://imdb.com/name/nm0397441?ref_=tt_cl_t_6
Arliss Howard,['Full Metal Jacket'],1,https://imdb.com/name/nm0397124?ref_=tt_cl_t_7
Ed O'Ross,['Full Metal Jacket'],1,https://imdb.com/name/nm0642522?ref_=tt_cl_t_8
John Terry,['Full Metal Jacket'],1,https://imdb.com/name/nm0856012?ref_=tt_cl_t_9
Kieron Jecchinis,['Full Metal Jacket'],1,https://imdb.com/name/nm0420029?ref_=tt_cl_t_10
Fred MacMurray,"['Assurance sur la mort', 'La garçonnière']",2,https://imdb.com/name/nm0534045?ref_=tt_cl_t_1
Barbara Stanwyck,['Assurance sur la mort'],1,https://imdb.com/name/nm0001766?ref_=tt_cl_t_2
Edward G. Robinson,['Assurance sur la mort'],1,https://imdb.com/name/nm0000064?ref_=tt_cl_t_3
Byron Barr,['Assurance sur la mort'],1,https://imdb.com/name/nm0056477?ref_=tt_cl_t_4
Porter Hall,['Assurance sur la mort'],1,https://imdb.com/name/nm0356004?ref_=tt_cl_t_5
Jean Heather,['Assurance sur la mort'],1,https://imdb.com/name/nm0372742?ref_=tt_cl_t_6
Tom Powers,['Assurance sur la mort'],1,https://imdb.com/name/nm0694631?ref_=tt_cl_t_7
Richard Gaines,['Assurance sur la mort'],1,https://imdb.com/name/nm0301348?ref_=tt_cl_t_8
Fortunio Bonanova,['Assurance sur la mort'],1,https://imdb.com/name/nm0093769?ref_=tt_cl_t_9
John Philliber,['Assurance sur la mort'],1,https://imdb.com/name/nm0680139?ref_=tt_cl_t_10
Jack Lemmon,"['La garçonnière', ""Certains l'aiment chaud""]",2,https://imdb.com/name/nm0000493?ref_=tt_cl_t_1
Shirley MacLaine,['La garçonnière'],1,https://imdb.com/name/nm0000511?ref_=tt_cl_t_2
Ray Walston,"['La garçonnière', ""L'Arnaque""]",2,https://imdb.com/name/nm0001827?ref_=tt_cl_t_4
Jack Kruschen,['La garçonnière'],1,https://imdb.com/name/nm0472816?ref_=tt_cl_t_5
David Lewis,['La garçonnière'],1,https://imdb.com/name/nm0507081?ref_=tt_cl_t_6
Hope Holiday,['La garçonnière'],1,https://imdb.com/name/nm0390516?ref_=tt_cl_t_7
Joan Shawlee,"['La garçonnière', ""Certains l'aiment chaud""]",2,https://imdb.com/name/nm0790064?ref_=tt_cl_t_8
Naomi Stevens,['La garçonnière'],1,https://imdb.com/name/nm0828653?ref_=tt_cl_t_9
Johnny Seven,['La garçonnière'],1,https://imdb.com/name/nm0786252?ref_=tt_cl_t_10
Michelle Pfeiffer,['Scarface'],1,https://imdb.com/name/nm0000201?ref_=tt_cl_t_2
Steven Bauer,['Scarface'],1,https://imdb.com/name/nm0000874?ref_=tt_cl_t_3
Mary Elizabeth Mastrantonio,['Scarface'],1,https://imdb.com/name/nm0001512?ref_=tt_cl_t_4
Robert Loggia,['Scarface'],1,https://imdb.com/name/nm0005162?ref_=tt_cl_t_5
Miriam Colon,['Scarface'],1,https://imdb.com/name/nm0173125?ref_=tt_cl_t_6
Paul Shenar,['Scarface'],1,https://imdb.com/name/nm0791502?ref_=tt_cl_t_8
Harris Yulin,['Scarface'],1,https://imdb.com/name/nm0950867?ref_=tt_cl_t_9
Ángel Salazar,['Scarface'],1,https://imdb.com/name/nm0757774?ref_=tt_cl_t_10
Nobuo Kaneko,['Vivre'],1,https://imdb.com/name/nm0437520?ref_=tt_cl_t_2
Shin'ichi Himori,['Vivre'],1,https://imdb.com/name/nm0385443?ref_=tt_cl_t_3
Haruo Tanaka,['Vivre'],1,https://imdb.com/name/nm0848984?ref_=tt_cl_t_4
Miki Odagiri,['Vivre'],1,https://imdb.com/name/nm0643887?ref_=tt_cl_t_6
Bokuzen Hidari,['Vivre'],1,https://imdb.com/name/nm0383091?ref_=tt_cl_t_7
Minosuke Yamada,['Vivre'],1,https://imdb.com/name/nm0945253?ref_=tt_cl_t_8
Makoto Kobori,['Vivre'],1,https://imdb.com/name/nm0462182?ref_=tt_cl_t_10
Paul Newman,"[""L'Arnaque"", 'Luke la main froide']",2,https://imdb.com/name/nm0000056?ref_=tt_cl_t_1
Robert Redford,"[""L'Arnaque""]",1,https://imdb.com/name/nm0000602?ref_=tt_cl_t_2
Robert Shaw,"[""L'Arnaque"", 'Les Dents de la mer']",2,https://imdb.com/name/nm0001727?ref_=tt_cl_t_3
Charles Durning,"[""L'Arnaque""]",1,https://imdb.com/name/nm0001164?ref_=tt_cl_t_4
Eileen Brennan,"[""L'Arnaque""]",1,https://imdb.com/name/nm0107281?ref_=tt_cl_t_6
Harold Gould,"[""L'Arnaque""]",1,https://imdb.com/name/nm0332390?ref_=tt_cl_t_7
John Heffernan,"[""L'Arnaque""]",1,https://imdb.com/name/nm0373570?ref_=tt_cl_t_8
Dana Elcar,"[""L'Arnaque""]",1,https://imdb.com/name/nm0253020?ref_=tt_cl_t_9
Jack Kehoe,"[""L'Arnaque""]",1,https://imdb.com/name/nm0444955?ref_=tt_cl_t_10
Gregory Peck,['Du silence et des ombres...'],1,https://imdb.com/name/nm0000060?ref_=tt_cl_t_1
John Megna,['Du silence et des ombres...'],1,https://imdb.com/name/nm0576345?ref_=tt_cl_t_2
Frank Overton,['Du silence et des ombres...'],1,https://imdb.com/name/nm0653942?ref_=tt_cl_t_3
Rosemary Murphy,['Du silence et des ombres...'],1,https://imdb.com/name/nm0614677?ref_=tt_cl_t_4
Ruth White,['Du silence et des ombres...'],1,https://imdb.com/name/nm0925418?ref_=tt_cl_t_5
Brock Peters,['Du silence et des ombres...'],1,https://imdb.com/name/nm0676349?ref_=tt_cl_t_6
Estelle Evans,['Du silence et des ombres...'],1,https://imdb.com/name/nm0262745?ref_=tt_cl_t_7
Paul Fix,['Du silence et des ombres...'],1,https://imdb.com/name/nm0280707?ref_=tt_cl_t_8
Collin Wilcox Paxton,['Du silence et des ombres...'],1,https://imdb.com/name/nm0668110?ref_=tt_cl_t_9
James Anderson,['Du silence et des ombres...'],1,https://imdb.com/name/nm0026841?ref_=tt_cl_t_10
Cybill Shepherd,['Taxi Driver'],1,https://imdb.com/name/nm0001732?ref_=tt_cl_t_3
Albert Brooks,"['Taxi Driver', 'Le Monde de Nemo']",2,https://imdb.com/name/nm0000983?ref_=tt_cl_t_4
Diahnne Abbott,['Taxi Driver'],1,https://imdb.com/name/nm0007958?ref_=tt_cl_t_5
Frank Adu,['Taxi Driver'],1,https://imdb.com/name/nm0012524?ref_=tt_cl_t_6
Victor Argo,['Taxi Driver'],1,https://imdb.com/name/nm0034519?ref_=tt_cl_t_7
Gino Ardito,['Taxi Driver'],1,https://imdb.com/name/nm0034082?ref_=tt_cl_t_8
Garth Avery,['Taxi Driver'],1,https://imdb.com/name/nm0043039?ref_=tt_cl_t_9
Peter Boyle,['Taxi Driver'],1,https://imdb.com/name/nm0001967?ref_=tt_cl_t_10
Edward Asner,['Là-haut'],1,https://imdb.com/name/nm0000799?ref_=tt_cl_t_1
Jordan Nagai,['Là-haut'],1,https://imdb.com/name/nm2973712?ref_=tt_cl_t_2
Christopher Plummer,"['Là-haut', ""Un homme d'exception"", 'La mélodie du bonheur']",3,https://imdb.com/name/nm0001626?ref_=tt_cl_t_4
Bob Peterson,"['Là-haut', 'Monstres & Cie']",2,https://imdb.com/name/nm0677037?ref_=tt_cl_t_5
Delroy Lindo,['Là-haut'],1,https://imdb.com/name/nm0005148?ref_=tt_cl_t_6
Jerome Ranft,['Là-haut'],1,https://imdb.com/name/nm0710019?ref_=tt_cl_t_7
David Kaye,['Là-haut'],1,https://imdb.com/name/nm0443286?ref_=tt_cl_t_8
Elie Docter,['Là-haut'],1,https://imdb.com/name/nm3423667?ref_=tt_cl_t_9
Jeremy Leary,['Là-haut'],1,https://imdb.com/name/nm3422941?ref_=tt_cl_t_10
Kim Basinger,['L.A. Confidential'],1,https://imdb.com/name/nm0000107?ref_=tt_cl_t_4
David Strathairn,['L.A. Confidential'],1,https://imdb.com/name/nm0000657?ref_=tt_cl_t_7
Ron Rifkin,['L.A. Confidential'],1,https://imdb.com/name/nm0726492?ref_=tt_cl_t_8
Matt McCoy,['L.A. Confidential'],1,https://imdb.com/name/nm0566783?ref_=tt_cl_t_9
Paul Guilfoyle,['L.A. Confidential'],1,https://imdb.com/name/nm0002117?ref_=tt_cl_t_10
Jon Voight,['Heat'],1,https://imdb.com/name/nm0000685?ref_=tt_cl_t_4
Diane Venora,['Heat'],1,https://imdb.com/name/nm0893204?ref_=tt_cl_t_6
Amy Brenneman,['Heat'],1,https://imdb.com/name/nm0000312?ref_=tt_cl_t_7
Ashley Judd,['Heat'],1,https://imdb.com/name/nm0000171?ref_=tt_cl_t_8
Mykelti Williamson,['Heat'],1,https://imdb.com/name/nm0932112?ref_=tt_cl_t_9
Wes Studi,['Heat'],1,https://imdb.com/name/nm0836071?ref_=tt_cl_t_10
Brigitte Helm,['Metropolis'],1,https://imdb.com/name/nm0375609?ref_=tt_cl_t_1
Alfred Abel,['Metropolis'],1,https://imdb.com/name/nm0002154?ref_=tt_cl_t_2
Gustav Fröhlich,['Metropolis'],1,https://imdb.com/name/nm0297054?ref_=tt_cl_t_3
Rudolf Klein-Rogge,['Metropolis'],1,https://imdb.com/name/nm0459030?ref_=tt_cl_t_4
Fritz Rasp,['Metropolis'],1,https://imdb.com/name/nm0003248?ref_=tt_cl_t_5
Erwin Biswanger,['Metropolis'],1,https://imdb.com/name/nm0084430?ref_=tt_cl_t_7
Heinrich George,['Metropolis'],1,https://imdb.com/name/nm0313447?ref_=tt_cl_t_8
Fritz Alberti,['Metropolis'],1,https://imdb.com/name/nm0016641?ref_=tt_cl_t_9
Grete Berger,['Metropolis'],1,https://imdb.com/name/nm0074186?ref_=tt_cl_t_10
Lin-Manuel Miranda,['Hamilton'],1,https://imdb.com/name/nm0592135?ref_=tt_cl_t_1
